frame,object_id,object_type,object_x,object_y,player_direction,arrow_direction
907,4053,arrow,66,1179,NONE,NONE
907,4054,player,179,1185,UP,NONE
907,4055,arrow,43,1167,NONE,NONE
907,4056,arrow,187,1144,NONE,NONE
908,4057,arrow,21,1201,NONE,NONE
908,4058,player,181,1183,UP,NONE
908,4059,arrow,37,1168,NONE,NONE
908,4060,arrow,188,1143,NONE,NONE
908,4061,arrow,190,1122,NONE,NONE
909,4062,arrow,19,1212,NONE,NONE
909,4063,player,180,1181,UP,NONE
909,4064,arrow,29,1171,NONE,NONE
909,4065,arrow,189,1141,NONE,NONE
909,4066,arrow,190,1119,NONE,NONE
910,4067,arrow,14,1217,NONE,NONE
910,4068,player,181,1179,UP,NONE
910,4069,arrow,24,1171,NONE,NONE
910,4070,arrow,179,1139,NONE,NONE
910,4071,arrow,191,1119,NONE,NONE
911,4072,arrow,12,1220,NONE,NONE
911,4073,arrow,52,1194,NONE,NONE
911,4074,arrow,17,1173,NONE,NONE
911,4075,player,183,1177,UP,NONE
911,4076,arrow,180,1137,NONE,NONE
911,4077,arrow,192,1116,NONE,NONE
912,4078,arrow,13,1176,NONE,NONE
912,4079,player,183,1175,UP,NONE
912,4080,arrow,179,1135,NONE,NONE
912,4081,arrow,193,1116,NONE,NONE
913,4082,arrow,43,1201,NONE,NONE
913,4083,player,184,1174,UP,NONE
913,4084,arrow,192,1134,NONE,NONE
913,4085,arrow,194,1113,NONE,NONE
914,4086,player,185,1172,UP,NONE
914,4087,arrow,193,1133,NONE,NONE
914,4088,arrow,195,1112,NONE,NONE
915,4089,player,186,1171,UP,NONE
915,4090,arrow,194,1131,NONE,NONE
915,4091,arrow,195,1112,NONE,NONE
916,4092,player,187,1169,UP,NONE
916,4093,arrow,183,1128,NONE,NONE
916,4094,arrow,196,1108,NONE,NONE
917,4095,player,188,1168,UP,NONE
917,4096,arrow,200,1116,NONE,NONE
918,4097,player,189,1166,UP,NONE
918,4098,arrow,197,1126,NONE,NONE
918,4099,arrow,199,1107,NONE,NONE
919,4100,arrow,1511,1208,NONE,NONE
919,4101,arrow,641,1207,NONE,NONE
919,4102,arrow,119,1207,NONE,NONE
919,4103,arrow,334,1200,NONE,NONE
919,4104,player,192,1166,RIGHT,NONE
919,4105,arrow,201,1105,NONE,NONE
919,4106,player,1495,617,UP-RIGHT,NONE
